Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;6,1;100;78,56;158950,6;99,73;;0;6;100;93,91;190022,8;100,01;;0;6,2;100;78,41;158648,2;100,18;;0;6,2;100;93,2;188579,7;100,3
0;7,3;100;78,52;158877,3;99,63;;0;7,2;100;93,28;188740;100,08;;0;7,4;100;78,53;158901,4;100,17;;0;7,4;100;93,28;188753,8;100,09
0;8,5;100;78,57;158979,5;99,75;;0;8,4;100;91,79;185737,2;99,88;;0;8,6;100;78,52;158876,8;100,12;;0;8,6;100;94,31;190837,5;100,11
0;9,7;100;78,65;159134,4;99,76;;0;9,6;100;91,79;185719,7;100,01;;0;9,8;100;78,45;158732,9;100,18;;0;9,8;100;93,91;190022,2;100,12
0;11;100;78,54;158913;99,81;;0;10,8;100;91,12;184375,4;99,87;;0;11;100;78,58;158990,1;100,3;;0;11;100;93,7;189589,2;100,4
0;12,2;100;78,59;159016;99,84;;0;12,1;100;91,82;185786,4;100,01;;0;12,2;100;78,42;158671,7;100,07;;0;12,2;100;91,92;185996,7;99,91
0;13,3;100;78,56;158956,4;99,7;;0;13,3;100;92,57;187302,9;100,06;;0;13,5;100;78,49;158812,5;100,13;;0;13,5;100;91,34;184814,7;99,75
0;14,6;100;78,59;159019,8;99,7;;0;14,5;100;93,33;188851,6;99,95;;0;14,6;100;78,26;158361,4;100,15;;0;14,7;100;91,39;184915,5;99,85
0;15,8;100;78,35;158531,2;99,83;;0;15,6;100;93,13;188437,2;99,76;;0;15,9;100;78,37;158577,1;100,1;;0;15,8;100;91,62;185384,1;99,77
0;17;100;78,55;158937;99,65;;0;16,9;100;93,85;189902,2;99,65;;0;17;100;78,26;158354,5;99,98;;0;17;100;92,95;188079,5;99,69
0;18,2;100;78,14;158104,1;99,28;;0;18,1;100;92,68;187533,8;99,59;;0;18,3;100;77,94;157700,4;99,69;;0;18,3;100;92,96;188091,1;99,56
0;19,4;100;78,25;158336,2;99,28;;0;19,3;100;91,39;184920;99,32;;0;19,5;100;78,07;157959,6;99,47;;0;19,5;100;93,67;189541,5;99,35
0;20,6;100;78,01;157853,6;98,97;;0;20,5;100;90,69;183512,2;99,29;;0;20,7;100;77,97;157764,2;99,46;;0;20,7;100;93,85;189901,9;99,39
0;21,8;100;77,84;157496,1;98,81;;0;21,7;100;90,77;183667,7;99,39;;0;21,9;100;77,96;157748,1;99,47;;0;21,8;100;93,48;189150,5;99,58
0;23;100;77,76;157334,8;98,75;;0;22,9;100;91,42;184986,3;99,07;;0;23,1;100;77,67;157164,2;99,25;;0;23,1;100;91,73;185603,4;99,33
0;24,2;100;77,68;157176,9;98,47;;0;24,1;100;91,85;185852;98,85;;0;24,3;100;77,56;156942,3;99,05;;0;24,3;100;90,89;183901,7;99,48
0;25,4;100;77,67;157163,3;98,42;;0;25,3;100;92,92;188021,6;98,84;;0;25,5;100;77,54;156895,7;98,82;;0;25,5;100;90,26;182627,8;99,03
0;26,7;100;77,15;156101;98,18;;0;26,5;100;92,42;187007;98,46;;0;26,7;100;77,28;156370,8;98,53;;0;26,7;100;90,67;183468,7;98,68
0;27,8;100;77,09;155992,1;98,02;;0;27,7;100;93,03;188236,6;98,33;;0;27,9;100;76,97;155748,1;98,24;;0;27,9;100;92,04;186225,1;98,55
0;29,1;100;76,73;155250,9;97,47;;0;29;100;91,29;184717,3;98,18;;0;29,1;100;76,76;155312,6;97,89;;0;29,1;100;91,4;184945,2;98,47
0;30,2;100;76,41;154600,5;96,96;;0;30,2;100;89,57;181238,8;97,62;;0;30,4;100;76,4;154586,2;97,48;;0;30,3;100;91,74;185617,6;97,74
0;31,5;100;76,12;154016,6;96,51;;0;31,4;100;88,55;179163,4;97,21;;0;31,5;100;76,06;153906,3;97,16;;0;31,6;100;91,95;186050;97,2
0;32,7;100;75,63;153027,3;96,08;;0;32,6;100;88,45;178977,1;96,36;;0;32,7;100;75,73;153232,8;96,72;;0;32,8;100;91,13;184383,8;96,72
0;33,9;100;75,12;152007,5;95,56;;0;33,8;100;88,33;178733,2;95,47;;0;33,9;100;75,34;152434,8;96,31;;0;34;100;88,44;178940,6;95,89
0;35,1;100;74,95;151662,2;95,18;;0;34,9;100;87,46;176974,6;94,06;;0;35,1;100;74,88;151508,5;95,56;;0;35,2;100;86,23;174471;94,54
0;36,3;100;74,2;150127,9;94,23;;0;36,2;100;86,64;175304,1;92,71;;0;36,4;100;74,2;150130,8;94,65;;0;36,4;100;85,04;172070,1;93
0;37,5;100;73,1;147920,2;92,6;;0;37,4;100;84,55;171086,2;90,61;;0;37,6;100;73,24;148194,9;93,47;;0;37,6;100;83,62;169193,5;90,86
0;38,7;100;71,3;144260,3;90,22;;0;38,6;100;80,97;163829,5;87,68;;0;38,8;100;71,57;144821,1;91,35;;0;38,8;100;81,85;165625,1;87,9
0;40;100;67,89;137376,7;85,96;;0;39,8;100;75,31;152384,7;82,92;;0;40;100;68,76;139130,4;87,2;;0;40;100;77,29;156388,7;83,3
0;41,1;100;61,59;124612,4;78,03;;0;41;100;69,06;139735;75,62;;0;41,2;100;62,57;126613,9;79,56;;0;41,2;100;71,59;144851,2;75,91
0;42,4;100;52,77;106776,3;66,9;;0;42,2;100;60,88;123179,4;66,55;;0;42,4;100;53,99;109243,4;68,62;;0;42,4;100;62,75;126959;66,43
0;43,5;100;43,38;87784,9;55,12;;0;43,4;100;51,49;104178,6;55,66;;0;43,6;100;44,29;89625,2;56,46;;0;43,6;100;52,53;106298;55,61
0;44,7;100;33,48;67739,3;42,66;;0;44,6;100;41,49;83947,8;44,54;;0;44,9;100;33,98;68755,4;43,43;;0;44,8;100;41,23;83426,9;44,39
0;45,9;100;23,85;48265,5;30,69;;0;45,8;100;31,94;64630,2;34,31;;0;46,1;100;24,67;49916,8;31,76;;0;46;100;31,15;63036,8;34,23
0;47,2;100;16,8;33993,5;21,72;;0;47,1;100;24;48565,2;25,76;;0;47,2;100;17,5;35419;22,71;;0;47,2;100;23,48;47500,4;25,89
0;48,4;100;12,97;26238,1;16,65;;0;48,3;100;18,46;37342,1;20,13;;0;48,5;100;13,15;26613,5;17,02;;0;48,5;100;18,26;36947,1;20,05
0;49,6;100;10,86;21978,1;13,89;;0;49,5;100;15,16;30682,2;16,65;;0;49,6;100;10,99;22243,7;14,16;;0;49,7;100;15,19;30735,8;16,59
0;50,8;100;9,65;19523,1;12,27;;0;50,7;100;12,76;25828,4;14,04;;0;50,9;100;9,67;19563,4;12,39;;0;50,9;100;12,94;26187;14,01
0;52;100;8,77;17738,6;11,16;;0;51,9;100;11,11;22475,6;12,12;;0;52,1;100;8,73;17668,1;11,18;;0;52,1;100;11,28;22820,7;12,09
0;53,2;100;8,15;16485,8;10,36;;0;53,1;100;9,76;19746,5;10,61;;0;53,3;100;8,09;16359,5;10,37;;0;53,3;100;9,75;19721,6;10,48
0;54,4;100;7,66;15496,9;9,77;;0;54,3;100;8,77;17750,7;9,45;;0;54,5;100;7,72;15614,3;9,86;;0;54,5;100;8,78;17770,3;9,33
0;55,6;100;7,2;14573,7;9,17;;0;55,5;100;7,88;15934,4;8,45;;0;55,7;100;7,29;14747,8;9,31;;0;55,7;100;7,76;15710;8,38
0;56,9;100;6,86;13887,5;8,73;;0;56,7;100;7,17;14505,5;7,62;;0;56,9;100;6,89;13947,9;8,81;;0;56,9;100;6,97;14106,3;7,57
0;58,1;100;6,5;13161,9;8,29;;0;57,9;100;6,54;13227,3;6,96;;0;58,1;100;6,5;13147,6;8,32;;0;58,1;100;6,37;12887,4;6,96
0;59,2;100;6,21;12566,8;7,88;;0;59,1;100;5,9;11936,6;6,4;;0;59,3;100;6,26;12673,4;7,99;;0;59,3;100;5,88;11893,6;6,44
0;60,5;100;5,92;11982,5;7,52;;0;60,4;100;5,4;10919,5;5,93;;0;60,6;100;6,03;12202,1;7,69;;0;60,5;100;5,4;10916,5;5,9
0;61,6;100;5,71;11550,8;7,27;;0;61,5;100;5,06;10235;5,55;;0;61,8;100;5,82;11773,6;7,4;;0;61,8;100;5,15;10413,4;5,53
0;62,9;100;5,55;11230,8;7,04;;0;62,8;100;4,71;9536,8;5,13;;0;62,9;100;5,49;11112,5;7,01;;0;63;100;4,77;9646,8;5,12
0;64,1;100;5,25;10613,6;6,67;;0;63,9;100;4,46;9028,8;4,82;;0;64,2;100;5,32;10772,4;6,79;;0;64,2;100;4,36;8829,6;4,73
0;65,3;100;5,05;10209,5;6,41;;0;65,2;100;4,19;8483,7;4,51;;0;65,4;100;5,1;10317;6,5;;0;65,4;100;4,14;8378,5;4,5
0;66,5;100;4,88;9872,2;6,19;;0;66,4;100;4,07;8231,8;4,36;;0;66,6;100;4,94;9989,4;6,3;;0;66,6;100;3,92;7929,7;4,3
0;67,6;100;4,69;9484,9;5,95;;0;67,6;100;3,87;7837,8;4,11;;0;67,8;100;4,76;9629,9;6,06;;0;67,8;100;3,59;7267,8;3,97
0;68,9;100;4,48;9073,5;5,7;;0;68,8;100;3,66;7401,2;3,88;;0;69;100;4,48;9055,8;5,72;;0;69,1;100;3,49;7054,1;3,81
0;70,1;100;4,33;8766,9;5,51;;0;70;100;3,42;6927;3,69;;0;70,2;100;4,38;8856;5,55;;0;70,2;100;3,41;6902,1;3,69
0;71,3;100;4,17;8436,1;5,3;;0;71,2;100;3,29;6651,7;3,59;;0;71,4;100;4,13;8360;5,28;;0;71,5;100;3,22;6507,9;3,47
0;72,5;100;4;8092,4;5,08;;0;72,4;100;3,1;6264;3,4;;0;72,6;100;4;8091,7;5,1;;0;72,7;100;3,1;6279,9;3,32
0;73,7;100;3,88;7846,3;4,94;;0;73,6;100;2,99;6041,4;3,25;;0;73,8;100;3,89;7864,9;4,96;;0;73,8;100;2,93;5924,3;3,13
0;74,9;100;3,82;7723,7;4,83;;0;74,8;100;2,86;5778,8;3,08;;0;75,1;100;3,68;7437,5;4,71;;0;75,1;100;2,82;5708,9;3,05
0;76,1;100;3,63;7349,3;4,62;;0;76;100;2,76;5581,6;2,95;;0;76,2;100;3,64;7373,7;4,63;;0;76,3;100;2,73;5523,4;2,96
0;77,4;100;3,53;7151,3;4,49;;0;77,3;100;2,61;5282,2;2,79;;0;77,4;100;3,51;7094,2;4,47;;0;77,5;100;2,46;4971,5;2,72
0;78,6;100;3,39;6858,9;4,32;;0;78,5;100;2,6;5267,4;2,73;;0;78,6;100;3,37;6809;4,3;;0;78,7;100;2,5;5049,2;2,72
0;80;100;3,3;6679,5;4,2;;0;80;100;2,38;4816,2;2,58;;0;80;100;3,29;6647,5;4,19;;0;80;100;2,42;4905,1;2,6
