;;;Rendement 10;;;;;;;Inline 10;;;;;;;Crossline 10;;;;;;;Rendement 3;;;;;;;Inline 3;;;;;;;Crossline 3;;
Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;
Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;0;203,7;74,73;86560,2;36,99;;-26,3;0;100;133,37;154489,1;99,9;;0;-26,2;100;132,36;153322,3;99,74;;0;0;203,7;57,26;66330,1;31,69;;;;;;;;;;;;;;
0;0;202,5;74,97;86836,7;37,25;;-27,5;0;100;132,41;153376,4;99,78;;0;-27,4;100;132,36;153319,7;99,33;;0;0;202,5;57,66;66789,3;31,93;;;;;;;;;;;;;;
0;0;201,3;75,73;87726,3;37,48;;-28,7;0;100;132,45;153418,6;99,48;;0;-28,6;100;132,36;153316,1;99,6;;0;0;201,3;58,47;67732,4;32,23;;;;;;;;;;;;;;
0;0;200,1;76,2;88271,1;37,77;;-29,9;0;100;131,73;152593,1;99,08;;0;-29,8;100;132,3;153248,4;99,5;;0;0;200,1;58,75;68055,7;32,47;;;;;;;;;;;;;;
0;0;198,8;76,66;88802,4;38,04;;-31,1;0;100;131,75;152614,9;99,13;;0;-31;100;132,53;153511,3;99,52;;0;0;198,8;59,41;68813,5;32,8;;;;;;;;;;;;;;
0;0;197,7;77,33;89580,4;38,32;;-32,4;0;100;131,81;152682,2;99,1;;0;-32,3;100;131,57;152399,6;99,12;;0;0;197,7;59,68;69126,2;32,91;;;;;;;;;;;;;;
0;0;196,4;77,8;90121,9;38,58;;-33,6;0;100;131,66;152514,3;98,94;;0;-33,4;100;131,61;152454,1;98,83;;0;0;196,4;60,26;69804,7;33,07;;;;;;;;;;;;;;
0;0;195,2;78,03;90381,9;38,78;;-34,8;0;100;130,26;150892,5;98,26;;0;-34,6;100;130,95;151690;98,57;;0;0;195,2;60,44;70012,2;33,25;;;;;;;;;;;;;;
0;0;194;78,87;91363;39,08;;-36;0;100;130,59;151270,9;98,25;;0;-35,9;100;130,74;151441,5;98,35;;0;0;194;60,87;70509,7;33,48;;;;;;;;;;;;;;
0;0;192,8;78,98;91487,1;39,29;;-37,2;0;100;130,32;150958,3;98,17;;0;-37;100;130,6;151276,5;98,26;;0;0;192,8;61,24;70941,9;33,79;;;;;;;;;;;;;;
0;0;191,6;79,77;92396,2;39,53;;-38,4;0;100;129,82;150372,7;97,92;;0;-38,2;100;129,91;150485,3;97,64;;0;0;191,6;62,1;71938,3;34,24;;;;;;;;;;;;;;
0;0;190,3;80,31;93027,8;39,85;;-39,6;0;100;129,76;150306,2;97,52;;0;-39,4;100;129,87;150435;97,72;;0;0;190,4;62,37;72250,5;34,38;;;;;;;;;;;;;;
0;0;189,1;80,9;93712,9;40,12;;-40,8;0;100;129,82;150379,3;97,31;;0;-40,7;100;129,48;149984,3;97,32;;0;0;189,2;62,92;72884,8;34,68;;;;;;;;;;;;;;
0;0;187,9;81,42;94312,4;40,42;;-42,1;0;100;128,79;149186;96,99;;0;-41,9;100;128,88;149293,9;96,86;;0;0;187,9;63,04;73017,6;34,88;;;;;;;;;;;;;;
0;0;186,7;82;94988;40,67;;-43,2;0;100;128,91;149319;97,19;;0;-43,1;100;128,15;148447;96,54;;0;0;186,8;63,78;73877,8;35,19;;;;;;;;;;;;;;
0;0;185,5;82,48;95541,6;40,92;;-44,5;0;100;128,41;148747,6;96,64;;0;-44,3;100;128,01;148279,8;96,2;;0;0;185,6;64,08;74223,9;35,44;;;;;;;;;;;;;;
0;0;184,3;82,78;95884,4;41,21;;-45,7;0;100;127,19;147332,6;95,85;;0;-45,6;100;127,66;147873,2;96,03;;0;0;184,3;64,85;75124;35,76;;;;;;;;;;;;;;
0;0;183;83,67;96921,5;41,51;;-46,9;0;100;126,37;146380,1;94,91;;0;-46,7;100;126,79;146863,6;95,27;;0;0;183,1;65,21;75531,9;35,94;;;;;;;;;;;;;;
0;0;181,8;84,21;97539,2;41,8;;-48,1;0;100;125,02;144820,2;93,85;;0;-48;100;125,48;145344,5;94,2;;0;0;181,9;65,65;76041,8;36,07;;;;;;;;;;;;;;
0;0;180,6;84,87;98304,3;42,08;;-49,4;0;100;122,36;141741,2;92,03;;0;-49,1;100;124,16;143819,7;93,26;;0;0;180,6;65,9;76339,5;36,3;;;;;;;;;;;;;;
0;0;179,4;85,74;99312,6;42,47;;-50,6;0;100;118,27;137000,8;88,91;;0;-50,4;100;121,27;140470,4;91,19;;0;0;179,4;66,29;76783,8;36,46;;;;;;;;;;;;;;
0;0;178,1;86;99621,4;42,79;;-51,8;0;100;111,33;128961,8;83,49;;0;-51,5;100;116,48;134925,9;87,6;;0;0;178,2;66,72;77291;36,7;;;;;;;;;;;;;;
0;0;176,9;86,78;100523,4;43,1;;-53;0;100;99,76;115556,8;74,99;;0;-52,8;100;107,34;124339,9;80,44;;0;0;177;67,75;78478,7;37,2;;;;;;;;;;;;;;
0;0;175,7;87,31;101136,4;43,24;;-54,2;0;100;85,3;98813;64,2;;0;-54;100;93,17;107921,7;69,87;;0;0;175,8;68,25;79058,5;37,61;;;;;;;;;;;;;;
0;0;174,5;87,82;101722,1;43,46;;-55,4;0;100;70,4;81545,3;53,05;;0;-55,2;100;75,82;87831,8;56,84;;0;0;174,6;68,73;79609,5;37,86;;;;;;;;;;;;;;
0;0;173,3;88,09;102040,1;43,8;;-56,6;0;100;55,07;63789,2;41,6;;0;-56,4;100;58,15;67354,2;43,82;;0;0;173,4;69,37;80359;38,28;;;;;;;;;;;;;;
0;0;172;89,11;103222,8;44,1;;-57,8;0;100;41,98;48632,5;31,83;;0;-57,6;100;42,3;48995,3;32,19;;0;0;172,2;69,61;80633,2;38,3;;;;;;;;;;;;;;
0;0;170,9;89,39;103546,5;44,31;;-59,1;0;100;32,37;37493,2;24,54;;0;-58,9;100;30,61;35460,2;23,4;;0;0;171;70,14;81252,4;38,75;;;;;;;;;;;;;;
0;0;169,6;90,2;104482,1;44,76;;-60,3;0;100;25,41;29430,5;19,31;;0;-60;100;23,98;27777,5;18,29;;0;0;169,7;70,62;81798,1;39,11;;;;;;;;;;;;;;
0;0;168,4;90,79;105169;45,02;;-61,5;0;100;21,51;24918,7;16,29;;0;-61,3;100;20,48;23725,2;15,55;;0;0;168,5;71,34;82631,6;39,18;;;;;;;;;;;;;;
0;0;167,2;91,37;105843,6;45,39;;-62,7;0;100;19,23;22275,8;14,51;;0;-62,5;100;18,42;21333,1;13,9;;0;0;167,3;71,58;82919,5;39,34;;;;;;;;;;;;;;
0;0;166;92,05;106628;45,83;;-63,9;0;100;17,55;20328,5;13,22;;0;-63,7;100;16,99;19676,1;12,8;;0;0;166,1;72,12;83539;39,66;;;;;;;;;;;;;;
0;0;164,8;92,78;107472,5;45,95;;-65,1;0;100;16,49;19103,3;12,39;;0;-64,9;100;15,66;18137,3;11,79;;0;0;164,9;72,56;84052,6;39,98;;;;;;;;;;;;;;
0;0;163,6;92,89;107603,5;46,16;;-66,3;0;100;15,73;18216,3;11,81;;0;-66,1;100;14,82;17164,9;11,15;;0;0;163,7;73,4;85026,8;40,28;;;;;;;;;;;;;;
0;0;162,4;93,99;108870,8;46,63;;-67,5;0;100;14,98;17347,8;11,28;;0;-67,3;100;14,11;16345,3;10,63;;0;0;162,5;73,46;85097,2;40,64;;;;;;;;;;;;;;
0;0;161,2;94,19;109110,3;46,87;;-68,7;0;100;14,29;16557,9;10,77;;0;-68,5;100;13,37;15485,2;10,07;;0;0;161,2;74,34;86113,2;41,03;;;;;;;;;;;;;;
0;0;159,9;95,49;110614,1;47,35;;-69,9;0;100;13,82;16010,9;10,42;;0;-69,7;100;12,9;14942,5;9,71;;0;0;160;74,87;86722,2;41,38;;;;;;;;;;;;;;
0;0;158,7;95,67;110819;47,44;;-71,1;0;100;13,48;15611,4;10,11;;0;-71;100;12,33;14278,3;9,25;;0;0;158,9;75,56;87530,7;41,7;;;;;;;;;;;;;;
0;0;157,5;96,5;111783,2;47,8;;-72,3;0;100;13,05;15111,7;9,82;;0;-72,1;100;11,87;13751,8;8,95;;0;0;157,6;76,21;88280,4;42,02;;;;;;;;;;;;;;
0;0;156,3;97,19;112584,5;48,16;;-73,5;0;100;12,49;14466,6;9,44;;0;-73,3;100;11,64;13482,6;8,73;;0;0;156,4;76,64;88776,4;42,3;;;;;;;;;;;;;;
0;0;155,1;98,22;113772,8;48,6;;-74,8;0;100;12,35;14304,6;9,25;;0;-74,5;100;11,13;12887,8;8,37;;0;0;155,2;77,23;89456,2;42,54;;;;;;;;;;;;;;
0;0;153,9;98,62;114240,7;48,92;;-75,9;0;100;11,79;13659,5;8,88;;0;-75,8;100;10,68;12374,9;8,02;;0;0;154;77,93;90270,4;42,89;;;;;;;;;;;;;;
0;0;152,6;99,05;114740,1;49,08;;-77,2;0;100;11,46;13275;8,6;;0;-77;100;10,31;11942,1;7,75;;0;0;152,8;78,58;91019,8;43,22;;;;;;;;;;;;;;
0;0;151,4;99,75;115541,1;49,42;;-78,4;0;100;10,95;12680,2;8,25;;0;-78,2;100;9,9;11465,7;7,45;;0;0;151,6;79,24;91790;43,42;;;;;;;;;;;;;;
0;0;150,2;100,35;116245;49,76;;-80;0;100;10,5;12161,3;7,9;;0;-79,4;100;9,59;11109,9;7,21;;0;0;150,3;79,62;92231,8;43,78;;;;;;;;;;;;;;
0;0;149;101,29;117330,2;50,23;;;;;;;;;0;-80;100;9,34;10814,5;7,02;;0;0;149,2;80,19;92893,2;44,12;;;;;;;;;;;;;;
0;0;147,7;102,13;118307,9;50,57;;;;;;;;;;;;;;;;0;0;147,9;80,92;93736,7;44,69;;;;;;;;;;;;;;
0;0;146,5;102,46;118687,1;50,9;;;;;;;;;;;;;;;;0;0;146,7;81,78;94732,9;45,15;;;;;;;;;;;;;;
0;0;145,3;103,18;119520,3;51,21;;;;;;;;;;;;;;;;0;0;145,5;82,25;95269,9;45,36;;;;;;;;;;;;;;
0;0;144,1;104,06;120536,8;51,5;;;;;;;;;;;;;;;;0;0;144,3;83,23;96413;45,86;;;;;;;;;;;;;;
0;0;142,9;104,54;121099,8;51,84;;;;;;;;;;;;;;;;0;0;143,1;83,42;96624,3;46,12;;;;;;;;;;;;;;
0;0;141,6;105,21;121869;52,29;;;;;;;;;;;;;;;;0;0;141,9;83,86;97134,5;46,3;;;;;;;;;;;;;;
0;0;140,4;106,47;123330;52,75;;;;;;;;;;;;;;;;0;0;140,7;84,63;98033,1;46,75;;;;;;;;;;;;;;
0;0;139,2;107,21;124182,8;53,26;;;;;;;;;;;;;;;;0;0;139,4;85,22;98716,1;46,94;;;;;;;;;;;;;;
0;0;138;107,88;124960,2;53,55;;;;;;;;;;;;;;;;0;0;138,2;85,84;99437,6;47,23;;;;;;;;;;;;;;
0;0;136,8;108,4;125569,5;53,91;;;;;;;;;;;;;;;;0;0;137;86,9;100659,1;47,54;;;;;;;;;;;;;;
0;0;135,6;109,34;126658,1;54,14;;;;;;;;;;;;;;;;0;0;135,8;87,37;101203,9;48,15;;;;;;;;;;;;;;
0;0;134,4;109,88;127277,8;54,52;;;;;;;;;;;;;;;;0;0;134,6;87,98;101915,2;48,49;;;;;;;;;;;;;;
0;0;133,2;110,76;128302,1;54,88;;;;;;;;;;;;;;;;0;0;133,4;88,48;102496;48,8;;;;;;;;;;;;;;
0;0;132;111,23;128848;55,22;;;;;;;;;;;;;;;;0;0;132,1;89,18;103296,6;49,29;;;;;;;;;;;;;;
0;0;130,8;112,04;129776,2;55,61;;;;;;;;;;;;;;;;0;0;131;89,91;104151,3;49,65;;;;;;;;;;;;;;
0;0;129,6;112,79;130646,4;55,88;;;;;;;;;;;;;;;;0;0;129,8;90,79;105171,8;49,98;;;;;;;;;;;;;;
0;0;128,3;113,59;131573,6;56,47;;;;;;;;;;;;;;;;0;0;128,5;91,5;105986,4;50,32;;;;;;;;;;;;;;
0;0;127,1;114,12;132189,2;56,74;;;;;;;;;;;;;;;;0;0;127,3;92,08;106663,8;50,74;;;;;;;;;;;;;;
0;0;125,9;114,64;132790,8;56,97;;;;;;;;;;;;;;;;0;0;126,1;92,36;106983,3;50,97;;;;;;;;;;;;;;
0;0;124,7;115,62;133928,9;57,46;;;;;;;;;;;;;;;;0;0;124,9;93,73;108566,9;51,41;;;;;;;;;;;;;;
0;0;123,5;116,82;135322,4;57,91;;;;;;;;;;;;;;;;0;0;123,7;94,02;108902,8;51,78;;;;;;;;;;;;;;
0;0;122,2;117,01;135534,1;58,21;;;;;;;;;;;;;;;;0;0;122,4;94,93;109958,6;52,15;;;;;;;;;;;;;;
0;0;121;118,63;137418;58,76;;;;;;;;;;;;;;;;0;0;121,2;95,61;110752,3;52,78;;;;;;;;;;;;;;
0;0;119,8;118,9;137722,9;59,02;;;;;;;;;;;;;;;;0;0;120;96,44;111705,7;53,13;;;;;;;;;;;;;;
0;0;118,6;119,3;138187,9;59,17;;;;;;;;;;;;;;;;0;0;118,8;96,82;112152,7;53,55;;;;;;;;;;;;;;
0;0;117,4;120,39;139456,9;59,59;;;;;;;;;;;;;;;;0;0;117,6;97,92;113420,9;54,15;;;;;;;;;;;;;;
0;0;116,2;121,09;140266;60,15;;;;;;;;;;;;;;;;0;0;116,4;98,5;114102,4;54,46;;;;;;;;;;;;;;
0;0;115;122;141317,2;60,61;;;;;;;;;;;;;;;;0;0;115,2;99,38;115116;54,8;;;;;;;;;;;;;;
0;0;113,8;122,89;142344,1;60,96;;;;;;;;;;;;;;;;0;0;114;99,93;115748,3;54,94;;;;;;;;;;;;;;
0;0;112,5;123,47;143020,2;61,34;;;;;;;;;;;;;;;;0;0;112,8;100,88;116856,2;55,33;;;;;;;;;;;;;;
0;0;111,3;124,61;144347,9;61,65;;;;;;;;;;;;;;;;0;0;111,5;101,6;117687,3;55,66;;;;;;;;;;;;;;
0;0;110,2;125,34;145183,3;62,29;;;;;;;;;;;;;;;;0;0;110,3;102,29;118493;56,14;;;;;;;;;;;;;;
0;0;109;126,78;146853,3;62,87;;;;;;;;;;;;;;;;0;0;109,2;102,86;119151,1;56,81;;;;;;;;;;;;;;
0;0;107,7;127,15;147289;63,14;;;;;;;;;;;;;;;;0;0;107,9;104,18;120681,8;57,23;;;;;;;;;;;;;;
0;0;106,5;127,95;148213,7;63,47;;;;;;;;;;;;;;;;0;0;106,7;104,55;121108,2;57,72;;;;;;;;;;;;;;
0;0;105,3;129,11;149552,7;64,06;;;;;;;;;;;;;;;;0;0;105,5;105,74;122481;58,06;;;;;;;;;;;;;;
0;0;104,1;129,62;150144,5;64,34;;;;;;;;;;;;;;;;0;0;104,3;106,28;123111,7;58,59;;;;;;;;;;;;;;
0;0;102,8;131,24;152021,9;64,83;;;;;;;;;;;;;;;;0;0;103,1;107,34;124342,9;59,34;;;;;;;;;;;;;;
0;0;101,7;131,55;152378,8;65,26;;;;;;;;;;;;;;;;0;0;101,9;107,73;124786,8;59,68;;;;;;;;;;;;;;
0;0;100,4;132,97;154027,9;65,62;;;;;;;;;;;;;;;;0;0;100,7;108,71;125926,3;59,93;;;;;;;;;;;;;;
0;0;99,2;133,47;154600,4;66,07;;;;;;;;;;;;;;;;0;0;99,5;109,52;126860,4;60,43;;;;;;;;;;;;;;
0;0;98;134,48;155773,6;66,5;;;;;;;;;;;;;;;;0;0;98,2;111,07;128653,7;60,97;;;;;;;;;;;;;;
0;0;96,8;134,76;156102;66,89;;;;;;;;;;;;;;;;0;0;97;111,37;129005,6;61,12;;;;;;;;;;;;;;
0;0;95,6;136,14;157692,7;67,5;;;;;;;;;;;;;;;;0;0;95,8;112,74;130596,3;61,62;;;;;;;;;;;;;;
0;0;94,4;136,93;158615,2;67,83;;;;;;;;;;;;;;;;0;0;94,6;112,76;130620,8;62,17;;;;;;;;;;;;;;
0;0;93,2;137,91;159750,1;68,2;;;;;;;;;;;;;;;;0;0;93,4;114,07;132131,8;62,6;;;;;;;;;;;;;;
0;0;92;138,48;160403,2;68,79;;;;;;;;;;;;;;;;0;0;92,2;114,8;132979,5;63,23;;;;;;;;;;;;;;
0;0;90,7;139,95;162109,3;69,29;;;;;;;;;;;;;;;;0;0;91;115,66;133974,2;63,73;;;;;;;;;;;;;;
0;0;89,5;140,13;162315,3;69,55;;;;;;;;;;;;;;;;0;0;89,8;116,76;135246,3;64,34;;;;;;;;;;;;;;
0;0;88,3;141,48;163889,3;70,13;;;;;;;;;;;;;;;;0;0;88,6;117,7;136336,7;64,84;;;;;;;;;;;;;;
0;0;87,1;142,12;164627,9;70,5;;;;;;;;;;;;;;;;0;0;87,3;118,24;136968,3;65,24;;;;;;;;;;;;;;
0;0;85,9;143,04;165692,8;71,05;;;;;;;;;;;;;;;;0;0;86,2;119,33;138224,2;65,71;;;;;;;;;;;;;;
0;0;84,6;143,87;166651,2;71,52;;;;;;;;;;;;;;;;0;0;84,9;120,19;139223;66,3;;;;;;;;;;;;;;
0;0;83,5;145,29;168293,2;71,98;;;;;;;;;;;;;;;;0;0;83,7;121,48;140712;66,7;;;;;;;;;;;;;;
0;0;82,2;145,61;168668,4;72,41;;;;;;;;;;;;;;;;0;0;82,5;122,33;141699,3;66,99;;;;;;;;;;;;;;
0;0;81;146,79;170030,1;72,92;;;;;;;;;;;;;;;;0;0;81,3;123,33;142859,3;67,28;;;;;;;;;;;;;;
0;0;79,8;147,51;170867,4;73,28;;;;;;;;;;;;;;;;0;0;80;124,15;143809,2;68,15;;;;;;;;;;;;;;
0;0;78,6;148,73;172286,9;73,76;;;;;;;;;;;;;;;;0;0;78,8;124,93;144710;68,73;;;;;;;;;;;;;;
0;0;77,4;149,9;173633,3;74,41;;;;;;;;;;;;;;;;0;0;77,6;125,94;145880,3;69,58;;;;;;;;;;;;;;
0;0;76,1;150,89;174778,9;74,75;;;;;;;;;;;;;;;;0;0;76,4;127,16;147291,5;70,2;;;;;;;;;;;;;;
0;0;74,9;151,59;175599,6;75,18;;;;;;;;;;;;;;;;0;0;75,1;128;148267,4;70,8;;;;;;;;;;;;;;
0;0;73,7;153,07;177307,8;75,64;;;;;;;;;;;;;;;;0;0;74;129,35;149838,2;71,31;;;;;;;;;;;;;;
0;0;72,5;153,56;177872,3;76,26;;;;;;;;;;;;;;;;0;0;72,7;129,85;150416,5;71,6;;;;;;;;;;;;;;
0;0;71,3;154,71;179208,3;76,73;;;;;;;;;;;;;;;;0;0;71,5;131,22;152001,2;72,17;;;;;;;;;;;;;;
0;0;70;156,07;180782,8;77,08;;;;;;;;;;;;;;;;0;0;70,3;131,6;152437,8;72,48;;;;;;;;;;;;;;
0;0;68,8;156,59;181388,9;77,68;;;;;;;;;;;;;;;;0;0;69,1;133,15;154232;73,09;;;;;;;;;;;;;;
0;0;67,6;157,7;182672,1;78,22;;;;;;;;;;;;;;;;0;0;67,9;133,94;155149,4;73,48;;;;;;;;;;;;;;
0;0;66,4;158,85;184009,6;78,49;;;;;;;;;;;;;;;;0;0;66,6;135,01;156393,2;74,12;;;;;;;;;;;;;;
0;0;65,2;159,86;185178,1;79,16;;;;;;;;;;;;;;;;0;0;65,4;136,4;158001,5;74,83;;;;;;;;;;;;;;
0;0;63,9;160,08;185430,2;79,45;;;;;;;;;;;;;;;;0;0;64,2;137,65;159445;75,66;;;;;;;;;;;;;;
0;0;62,7;161,51;187086,2;80,03;;;;;;;;;;;;;;;;0;0;63;138,35;160252,3;76,09;;;;;;;;;;;;;;
0;0;61,6;162,25;187942,1;80,5;;;;;;;;;;;;;;;;0;0;61,8;138,63;160587,4;76,55;;;;;;;;;;;;;;
0;0;60,3;163,53;189427,7;80,93;;;;;;;;;;;;;;;;0;0;60,6;140,25;162455,7;77,26;;;;;;;;;;;;;;
0;0;59,1;163,97;189939,6;81,31;;;;;;;;;;;;;;;;0;0;59,3;141,07;163408,9;77,88;;;;;;;;;;;;;;
0;0;57,9;165,87;192133;82,03;;;;;;;;;;;;;;;;0;0;58,1;142,86;165477;78,64;;;;;;;;;;;;;;
0;0;56,7;166,34;192680,3;82,4;;;;;;;;;;;;;;;;0;0;56,9;143,43;166142,8;79,02;;;;;;;;;;;;;;
0;0;55,4;167,45;193964,6;82,89;;;;;;;;;;;;;;;;0;0;55,7;144,69;167601,7;79,53;;;;;;;;;;;;;;
0;0;54,2;168,08;194696,8;83,31;;;;;;;;;;;;;;;;0;0;54,4;146,29;169453;80,15;;;;;;;;;;;;;;
0;0;53;169,05;195821,2;83,96;;;;;;;;;;;;;;;;0;0;53,3;146,33;169504,1;80,37;;;;;;;;;;;;;;
0;0;51,8;170,9;197966,4;84,74;;;;;;;;;;;;;;;;0;0;52;147,88;171301,4;81,24;;;;;;;;;;;;;;
0;0;50,6;171,86;199071,1;85,29;;;;;;;;;;;;;;;;0;0;50,8;149,26;172901,3;82,15;;;;;;;;;;;;;;
0;0;49,4;172,79;200154,8;85,56;;;;;;;;;;;;;;;;0;0;49,6;150,5;174330,8;82,51;;;;;;;;;;;;;;
0;0;48,2;174,1;201667,1;86,08;;;;;;;;;;;;;;;;0;0;48,4;151,57;175575,3;83,35;;;;;;;;;;;;;;
0;0;46,9;174,15;201725;86,54;;;;;;;;;;;;;;;;0;0;47,1;152,4;176533,7;84,12;;;;;;;;;;;;;;
0;0;45,7;175,81;203646,2;87,02;;;;;;;;;;;;;;;;0;0;45,9;153,35;177628;84,44;;;;;;;;;;;;;;
0;0;44,5;176,52;204474,4;87,62;;;;;;;;;;;;;;;;0;0;44,7;154,85;179372,9;85,15;;;;;;;;;;;;;;
0;0;43,3;178,25;206472,6;88,41;;;;;;;;;;;;;;;;0;0;43,5;156,08;180797,6;85,72;;;;;;;;;;;;;;
0;0;42,1;179,02;207368,6;88,78;;;;;;;;;;;;;;;;0;0;42,2;157,08;181952,8;86,11;;;;;;;;;;;;;;
0;0;40,9;179,57;207999,8;89,02;;;;;;;;;;;;;;;;0;0;41,1;158,34;183407,7;86,71;;;;;;;;;;;;;;
0;0;39,7;180,37;208929,3;89,64;;;;;;;;;;;;;;;;0;0;39,8;159,91;185233,1;87,48;;;;;;;;;;;;;;
0;0;38,4;181,93;210734,3;90,12;;;;;;;;;;;;;;;;0;0;38,6;160,23;185605,7;88,26;;;;;;;;;;;;;;
0;0;37,2;182,52;211422,2;90,58;;;;;;;;;;;;;;;;0;0;37,4;162,12;187796,9;88,97;;;;;;;;;;;;;;
0;0;36;183,91;213035,9;91,21;;;;;;;;;;;;;;;;0;0;36,2;162,45;188179,5;89,7;;;;;;;;;;;;;;
0;0;34,8;185,49;214866,7;91,77;;;;;;;;;;;;;;;;0;0;35;164,33;190354,1;90,34;;;;;;;;;;;;;;
0;0;33,6;186,04;215500,8;92,16;;;;;;;;;;;;;;;;0;0;33,8;165,32;191499,5;90,85;;;;;;;;;;;;;;
0;0;32,4;187,26;216912,2;92,7;;;;;;;;;;;;;;;;0;0;32,6;166,78;193187,1;92,01;;;;;;;;;;;;;;
0;0;31,2;188,32;218141,7;93,29;;;;;;;;;;;;;;;;0;0;31,4;167,5;194019;92,84;;;;;;;;;;;;;;
0;0;30;189,15;219102,3;93,7;;;;;;;;;;;;;;;;0;0;30,1;168,95;195706,5;92,8;;;;;;;;;;;;;;
0;0;28,8;189,44;219439,3;94,02;;;;;;;;;;;;;;;;0;0;28,9;170,09;197021,5;93,38;;;;;;;;;;;;;;
0;0;27,5;191,28;221565,8;94,8;;;;;;;;;;;;;;;;0;0;27,7;171,31;198441,4;94,23;;;;;;;;;;;;;;
0;0;26,3;191,99;222395,7;95,28;;;;;;;;;;;;;;;;0;0;26,4;172,32;199607,5;94,38;;;;;;;;;;;;;;
0;0;25,1;193,22;223818,9;95,72;;;;;;;;;;;;;;;;0;0;25,2;174,43;202046,2;95,15;;;;;;;;;;;;;;
0;0;23,9;194,01;224735,3;96,44;;;;;;;;;;;;;;;;0;0;24;174,86;202549,3;95,57;;;;;;;;;;;;;;
0;0;22,7;195,14;226040,1;96,75;;;;;;;;;;;;;;;;0;0;22,8;176,18;204082,4;96,74;;;;;;;;;;;;;;
0;0;21,4;196,28;227366,2;97,4;;;;;;;;;;;;;;;;0;0;21,6;177,55;205663,7;97,75;;;;;;;;;;;;;;
0;0;20,2;196,89;228062,9;97,7;;;;;;;;;;;;;;;;0;0;20,4;178,48;206738,8;98,34;;;;;;;;;;;;;;
0;0;19;198,22;229609,9;98,36;;;;;;;;;;;;;;;;0;0;19,2;179,39;207800,1;98,93;;;;;;;;;;;;;;
0;0;17,8;198,76;230237,6;98,63;;;;;;;;;;;;;;;;0;0;18;180,2;208733,8;99,31;;;;;;;;;;;;;;
0;0;16,5;200,39;232117,7;99,01;;;;;;;;;;;;;;;;0;0;16,7;181,42;210151,8;99,78;;;;;;;;;;;;;;
0;0;15,4;200,2;231906,1;99,17;;;;;;;;;;;;;;;;0;0;15,5;181,58;210330,8;99,74;;;;;;;;;;;;;;
0;0;14,1;201,26;233133,3;99,5;;;;;;;;;;;;;;;;0;0;14,3;182,18;211030,8;99,76;;;;;;;;;;;;;;
0;0;12,9;201,54;233450,8;99,9;;;;;;;;;;;;;;;;0;0;13,1;182,06;210891,4;99,93;;;;;;;;;;;;;;
0;0;11,7;200,91;232727;99,43;;;;;;;;;;;;;;;;0;0;11,8;182,12;210959,5;99,5;;;;;;;;;;;;;;
0;0;10,5;199,61;231215;98,96;;;;;;;;;;;;;;;;0;0;10,6;180,24;208782,8;98,85;;;;;;;;;;;;;;
0;0;9,2;197,77;229088,5;98,01;;;;;;;;;;;;;;;;0;0;9,4;177,7;205833,9;97,61;;;;;;;;;;;;;;
0;0;8;195,62;226600;96,63;;;;;;;;;;;;;;;;0;0;8,2;174,76;202428,8;96,13;;;;;;;;;;;;;;
0;0;6,8;190,14;220246;94,25;;;;;;;;;;;;;;;;0;0;7;171,29;198410;93,82;;;;;;;;;;;;;;
0;0;5,6;182,9;211865,4;90,47;;;;;;;;;;;;;;;;0;0;5,8;164,48;190521,2;90,77;;;;;;;;;;;;;;
0;0;4,4;172,15;199415;85,1;;;;;;;;;;;;;;;;0;0;4,6;153,71;178045,9;84,59;;;;;;;;;;;;;;
0;0;3,1;156,46;181238,2;77,25;;;;;;;;;;;;;;;;0;0;3,3;134,44;155726,5;73,9;;;;;;;;;;;;;;
0;0;1,9;134,24;155492,8;66,84;;;;;;;;;;;;;;;;0;0;2,1;109,69;127058,9;60,77;;;;;;;;;;;;;;
0;0;0,7;118,12;136823,9;58,89;;;;;;;;;;;;;;;;0;0;1;95,73;110889,6;52,89;;;;;;;;;;;;;;
0;0;-0,5;107,67;124719,7;53,39;;;;;;;;;;;;;;;;0;0;-0,5;86,91;100674,6;47,62;;;;;;;;;;;;;;
