Measurement time:; 04/09/2023 17:41:27;;;;;;Measurement time:; 04/09/2023 17:41:55;;;;;;Measurement time:; 04/09/2023 17:42:46;;;;;;Measurement time:; 04/09/2023 17:44:12;;;;
0;-54,4;100;608,03;175194;100,08;;0;-54,2;100;702,98;202551,8;101,6;;0;-54,4;100;609,11;175504,8;100,06;;0;-54,4;100;694,7;200163,9;101,25
0;-55,6;100;608,53;175336,4;99,77;;0;-55,5;100;694,32;200055,4;101,5;;0;-55,6;100;609,85;175716,8;100,12;;0;-55,6;100;693,33;199771,6;101,09
0;-56,9;100;606,95;174881,8;99,59;;0;-56,7;100;686,86;197907,8;101,13;;0;-56,9;100;608,05;175198,3;99,94;;0;-56,8;100;698,02;201120,8;101,08
0;-58;100;607,2;174953;99,55;;0;-57,8;100;687,35;198047,5;100,94;;0;-58,1;100;607,67;175089,4;99,86;;0;-58;100;692,39;199500,5;100,88
0;-59,2;100;604,72;174239,7;99,04;;0;-59;100;693,36;199779,4;100,87;;0;-59,3;100;604,66;174220,8;99,49;;0;-59,2;100;685,4;197485,4;100,71
0;-60,4;100;602,15;173499,6;98,81;;0;-60,3;100;698,69;201315,1;100,55;;0;-60,5;100;605,38;174429,2;99,17;;0;-60,4;100;680,9;196188,4;100,48
0;-61,6;100;601,02;173173,6;98,67;;0;-61,5;100;701,56;202140,8;100,31;;0;-61,7;100;602,66;173644,6;99,09;;0;-61,6;100;677,37;195172,8;100,23
0;-62,8;100;600,77;173101,3;98,49;;0;-62,7;100;699,45;201535,1;100,26;;0;-62,9;100;601,46;173300,9;98,85;;0;-62,8;100;680,49;196070,8;100,06
0;-64,1;100;599,75;172806,6;98,32;;0;-63,9;100;696,27;200616,5;100,32;;0;-64,1;100;598,69;172500,8;98,63;;0;-64;100;686,41;197776,1;99,64
0;-65,2;100;595,7;171641,2;97,81;;0;-65,1;100;684,44;197209,1;99,55;;0;-65,3;100;597,53;172167,9;98,34;;0;-65,2;100;682,96;196782,3;99,32
0;-66,5;100;593,24;170931;97,64;;0;-66,3;100;675,25;194561,1;99,11;;0;-66,5;100;596,39;171837,9;97,85;;0;-66,5;100;670,98;193332,2;98,81
0;-67,7;100;592,56;170736,7;97,19;;0;-67,5;100;672,08;193647,7;98,87;;0;-67,7;100;593,57;171025,8;97,61;;0;-67,6;100;661,36;190560,3;98,51
0;-68,9;100;589,13;169746,4;96,82;;0;-68,7;100;672,36;193728,4;98,18;;0;-68,9;100;591,08;170309,8;97,12;;0;-68,9;100;661,88;190710,1;97,87
0;-70,1;100;587,02;169139,5;96,37;;0;-69,9;100;673,63;194093,6;97,25;;0;-70,1;100;589,08;169732,8;96,7;;0;-70,1;100;659,42;190000,8;97,2
0;-71,3;100;584,75;168484,7;95,81;;0;-71,1;100;669,79;192989,3;96,76;;0;-71,3;100;584,81;168502,6;96,25;;0;-71,3;100;659,75;190094,3;96,58
0;-72,5;100;580,79;167342,8;95,14;;0;-72,4;100;668,37;192577,8;95,45;;0;-72,6;100;580,75;167332,8;95,46;;0;-72,5;100;662,41;190861;95,42
0;-73,7;100;576,87;166215,6;94,46;;0;-73,5;100;657,49;189442,7;94,37;;0;-73,8;100;575,94;165948;94,67;;0;-73,7;100;653,41;188267;94,04
0;-75;100;569,99;164231,1;93,37;;0;-74,7;100;640,61;184579,5;92,73;;0;-75;100;570,29;164318;93,95;;0;-74,9;100;630,27;181599,6;92,42
0;-76,2;100;561,54;161796,4;91,96;;0;-76;100;623,33;179600,3;90,84;;0;-76,1;100;563,5;162362,1;92,36;;0;-76,1;100;610,26;175834,2;90,46
0;-77,4;100;549;158184,1;89,77;;0;-77,2;100;596,25;171797,4;87,97;;0;-77,4;100;551,15;158803,9;90,45;;0;-77,3;100;597,96;172292,7;87,54
0;-78,6;100;521,15;150158,8;85,24;;0;-78,4;100;571,56;164685,6;83,66;;0;-78,5;100;527,23;151911,5;86,36;;0;-78,6;100;569,86;164193,5;83,06
0;-79,8;100;472,25;136069,2;77,16;;0;-79,6;100;529,62;152600,7;77,13;;0;-79,8;100;481,04;138602,9;78,78;;0;-79,7;100;525,36;151374;76,68
0;-81;100;404,86;116651,9;66,36;;0;-80,8;100;473,58;136454,1;68,42;;0;-81;100;416,22;119925,7;68,39;;0;-81;100;471,88;135963,1;67,79
0;-82,2;100;328,89;94762,7;53,89;;0;-82;100;397,83;114627,4;57,56;;0;-82,2;100;343,08;98851,8;56,36;;0;-82,2;100;399,47;115099,8;57,29
0;-83,5;100;255,99;73758,1;42,05;;0;-83,2;100;324,85;93599,8;46,78;;0;-83,4;100;268,91;77481,5;44,32;;0;-83,4;100;315,51;90907,5;46,15
0;-84,7;100;191,23;55099,5;31,67;;0;-84,4;100;251;72319,8;36,9;;0;-84,6;100;203,05;58504,5;33,55;;0;-84,6;100;242,99;70012,6;36,11
0;-85,9;100;145,24;41848,9;24,14;;0;-85,6;100;192,12;55354,6;28,49;;0;-85,8;100;151,1;43535,6;25,15;;0;-85,8;100;188,86;54416,6;28,07
0;-87,1;100;119,95;34562,4;19,83;;0;-86,8;100;153,38;44194,7;22,84;;0;-87,1;100;122,34;35250,4;20,29;;0;-87;100;154,41;44490,3;22,64
0;-88,3;100;106,16;30586,9;17,47;;0;-88;100;130,24;37527,4;19,14;;0;-88,3;100;106,92;30807,7;17,69;;0;-88,2;100;130,78;37682,6;19,08
0;-89,5;100;97,32;28040;15,98;;0;-89,2;100;113,77;32779,5;16,59;;0;-89,5;100;97,6;28121,8;16,09;;0;-89,4;100;114,08;32870,4;16,51
0;-90,7;100;90,61;26107,7;14,89;;0;-90,4;100;102,3;29476,4;14,76;;0;-90,7;100;90,96;26208,2;14,99;;0;-90,7;100;101,67;29294,1;14,55
0;-92;100;86,03;24786,8;14,12;;0;-91,6;100;92,22;26570,5;13,27;;0;-91,9;100;87,07;25087,1;14,29;;0;-91,9;100;91,65;26405,9;13,08
0;-93,1;100;82,47;23762,6;13,54;;0;-92,9;100;83,65;24102;12,02;;0;-93,1;100;82,48;23764,1;13,57;;0;-93,1;100;81,38;23447,4;11,89
0;-94,3;100;78,93;22741,9;12,95;;0;-94,1;100;75,87;21859,2;11,02;;0;-94,3;100;79;22761,7;12,99;;0;-94,3;100;74,18;21372,8;10,93
0;-95,6;100;75,74;21824,3;12,44;;0;-95,3;100;69,88;20135,7;10,22;;0;-95,5;100;75,47;21744,8;12,42;;0;-95,5;100;69,46;20014,2;10,17
0;-96,8;100;73,08;21057,5;11,96;;0;-96,5;100;64,78;18665,4;9,55;;0;-96,8;100;73,36;21136,1;12,04;;0;-96,7;100;65,11;18759,1;9,47
0;-98;100;69,93;20150,4;11,51;;0;-97,7;100;61,01;17579,3;8,92;;0;-98;100;70,78;20392,9;11,63;;0;-97,9;100;61,16;17623,3;8,87
0;-99,2;100;68,24;19661,9;11,2;;0;-98,9;100;57,09;16450,7;8,32;;0;-99,2;100;69,03;19890,2;11,32;;0;-99,1;100;58,07;16732,2;8,37
0;-100,4;100;65,94;18998,7;10,84;;0;-100,1;100;55,17;15896,6;7,91;;0;-100,3;100;65,46;18861,2;10,8;;0;-100,3;100;55,97;16125,9;7,95
0;-101,6;100;63,54;18308,9;10,43;;0;-101,3;100;52,62;15162,5;7,5;;0;-101,6;100;63,71;18358;10,5;;0;-101,6;100;53,05;15286;7,5
0;-102,8;100;61,39;17689,4;10,1;;0;-102,5;100;50,17;14455,8;7,18;;0;-102,8;100;62,36;17969,3;10,23;;0;-102,7;100;49,14;14158,5;7,07
0;-104;100;60,02;17293;9,85;;0;-103,8;100;47,42;13664,3;6,79;;0;-104;100;60,51;17434,2;9,95;;0;-104;100;46,67;13447,5;6,77
0;-105,2;100;58,61;16887,4;9,6;;0;-104,9;100;44,68;12873,4;6,49;;0;-105,2;100;58,26;16787,6;9,59;;0;-105,2;100;43,65;12576;6,39
0;-106,5;100;56,21;16196,9;9,22;;0;-106,1;100;42,71;12305,3;6,23;;0;-106,5;100;56,44;16262,9;9,27;;0;-106,4;100;42,73;12313,2;6,18
0;-107,6;100;54,14;15600,7;8,88;;0;-107,4;100;40,8;11755,7;5,97;;0;-107,6;100;54,3;15645,4;8,94;;0;-107,6;100;40,1;11554,4;5,85
0;-108,9;100;52,62;15160,8;8,65;;0;-108,5;100;39,04;11247,3;5,7;;0;-108,8;100;53,56;15432,2;8,78;;0;-108,8;100;39,64;11421,3;5,72
0;-110,1;100;51,12;14730,2;8,38;;0;-109,8;100;37,74;10875,3;5,47;;0;-110,1;100;51,87;14946,4;8,53;;0;-110;100;38,64;11132,8;5,54
0;-111,3;100;49,85;14364,5;8,19;;0;-111;100;36,64;10557;5,25;;0;-111,2;100;50,3;14491,9;8,25;;0;-111,2;100;37,42;10782,4;5,32
0;-112,6;100;48,18;13881;7,91;;0;-112,1;100;35,33;10180,2;5,07;;0;-112,4;100;48,14;13871,5;7,91;;0;-112,4;100;36,3;10459,9;5,18
0;-113,7;100;46,83;13493,4;7,69;;0;-113,4;100;34,82;10032,2;4,94;;0;-113,6;100;46,45;13382,8;7,65;;0;-113,6;100;34,33;9892,3;4,98
0;-115;100;45,52;13116,8;7,47;;0;-114,6;100;33,25;9579,7;4,79;;0;-114,9;100;46,1;13283;7,57;;0;-114,9;100;32,41;9339,4;4,77
0;-116,2;100;44,48;12816,7;7,29;;0;-115,8;100;31,44;9058,7;4,58;;0;-116,1;100;45,12;13001,3;7,41;;0;-116,1;100;31,93;9200,8;4,64
0;-117,4;100;43,09;12417;7,07;;0;-117;100;30,1;8672,3;4,44;;0;-117,2;100;43,52;12538,3;7,15;;0;-117,3;100;30,35;8744,3;4,44
0;-118,6;100;41,98;12094,7;6,89;;0;-118,3;100;29,83;8594,9;4,36;;0;-118,5;100;42,47;12236,6;6,97;;0;-118,4;100;30,06;8661,3;4,36
0;-120;100;41,03;11822;6,72;;0;-120;100;28,75;8283;4,17;;0;-120;100;40,75;11740,8;6,7;;0;-120;100;29,5;8499,5;4,2
