;;;Crossline X6 Ouverture;;;;;;;Crossline X23 Ouverture;;;;;;;Crossline X6 Fermeture;;;;;;;Rendement X6;;;;;;;Crossline X23 Fermeture;;;;;;;rendement X23;;
Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;
Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;-34,5;100;27,62;52101,4;34,71;;0;-34,6;100;36,41;68691,5;37,11;;0;-34,5;100;27,6;52063,4;34,66;;0;0;215,5;40,37;76154,3;31,92;;0;34,7;100;33,69;63555,8;35,62;;0;0;215,4;58,21;109816,8;48,41
0;-35,7;100;18,93;35710,1;24;;0;-35,8;100;26,42;49845,7;27,61;;0;-35,8;100;18,62;35126,2;23,57;;0;0;214,3;40,68;76742,7;32,14;;0;35,9;100;24,93;47029;26,52;;0;0;214,2;59,14;111567,6;48,64
0;-36,9;100;13,44;25348,4;17,08;;0;-37;100;19,83;37410;20,98;;0;-37;100;13,2;24899,6;16,72;;0;0;213,1;40,88;77129,4;32,42;;0;37,1;100;19,22;36268;20,45;;0;0;213;59,8;112820,1;48,87
0;-38,1;100;10,58;19964,1;13,35;;0;-38,2;100;15,88;29965,4;16,79;;0;-38,2;100;10,5;19803;13,24;;0;0;211,9;41,22;77769,5;32,59;;0;38,3;100;15,48;29197,4;16,2;;0;0;211,8;60,21;113589,5;49,29
0;-39,3;100;9,04;17055,7;11,35;;0;-39,4;100;13,15;24811,5;13,83;;0;-39,3;100;8,99;16959,4;11,29;;0;0;210,7;41,52;78324,5;32,81;;0;39,6;100;12,83;24198,8;13,45;;0;0;210,6;61,1;115262,4;49,24
0;-40,6;100;7,94;14983,9;9,98;;0;-40,6;100;11,09;20926,1;11,59;;0;-40,6;100;7,97;15031,7;9,99;;0;0;209,5;41,69;78640,3;32,98;;0;40,7;100;11,12;20980;11,57;;0;0;209,4;61,19;115437,7;49,65
0;-41,8;100;7,3;13769,5;9,13;;0;-41,8;100;9,59;18099,1;10,02;;0;-41,7;100;7,24;13651,5;9,04;;0;0;208,3;42,19;79586,6;33,27;;0;41,9;100;9,71;18317,4;9,94;;0;0;208,2;61,59;116185,8;49,96
0;-43;100;6,74;12717,6;8,42;;0;-43;100;8,44;15927,6;8,73;;0;-43;100;6,68;12596,9;8,35;;0;0;207,1;42,38;79944,6;33,49;;0;43,2;100;8,43;15908,8;8,59;;0;0;207;60,83;114755,2;49,95
0;-44,2;100;6,34;11959;7,92;;0;-44,3;100;7,46;14067,4;7,67;;0;-44,2;100;6,32;11918,8;7,89;;0;0;205,8;42,73;80619,5;33,74;;0;44,4;100;7,31;13786,9;7,57;;0;0;205,8;60,21;113581,6;50,28
0;-45,3;100;5,96;11247;7,45;;0;-45,5;100;6,82;12870,3;6,96;;0;-45,4;100;5,96;11243,4;7,45;;0;0;204,6;43,08;81277,5;34,01;;0;45,6;100;6,45;12163;6,79;;0;0;204,6;60,51;114158,9;50,53
0;-46,6;100;5,6;10570,2;7,01;;0;-46,7;100;6,04;11402,2;6,24;;0;-46,6;100;5,59;10536,2;6,97;;0;0;203,5;43,41;81902,3;34,37;;0;46,7;100;5,86;11045,8;6,15;;0;0;203,4;61,3;115637,8;50,81
0;-47,9;100;5,4;10182,1;6,73;;0;-47,9;100;5,39;10159,8;5,64;;0;-47,8;100;5,34;10064,6;6,65;;0;0;202,2;43,56;82169,4;34,5;;0;48;100;5,38;10143,6;5,65;;0;0;202,2;62,26;117456,2;51,23
0;-49;100;5,05;9534;6,33;;0;-49,1;100;4,9;9250,9;5,16;;0;-49;100;5;9432,1;6,26;;0;0;201;43,97;82952,3;34,67;;0;49,2;100;4,85;9144,8;5,12;;0;0;200,9;62,91;118673,6;51,4
0;-50,2;100;4,82;9099,2;6,05;;0;-50,3;100;4,65;8776,8;4,89;;0;-50,2;100;4,87;9194,7;6,09;;0;0;199,8;44,16;83313,2;34,92;;0;50,4;100;4,49;8461,7;4,69;;0;0;199,8;63,17;119163,8;51,55
0;-51,5;100;4,66;8783,9;5,81;;0;-51,5;100;4,23;7983,8;4,46;;0;-51,4;100;4,72;8910,7;5,88;;0;0;198,6;44,53;83998,9;35,12;;0;51,6;100;4,17;7869,5;4,32;;0;0;198,5;64,1;120931,8;52,04
0;-52,7;100;4,44;8375,8;5,55;;0;-52,7;100;3,99;7528,5;4,13;;0;-52,7;100;4,44;8367,9;5,55;;0;0;197,4;44,83;84564,6;35,41;;0;52,9;100;3,89;7340,2;4,01;;0;0;197,3;65,5;123567,9;52,37
0;-53,8;100;4,29;8093,7;5,34;;0;-53,9;100;3,66;6909,7;3,81;;0;-53,8;100;4,24;8004,2;5,29;;0;0;196,2;45,36;85563,3;35,77;;0;54,1;100;3,61;6808,2;3,7;;0;0;196,1;65,63;123808,8;52,48
0;-55,1;100;3,94;7436,4;4,96;;0;-55,2;100;3,45;6510;3,55;;0;-55,1;100;4,02;7590,7;5,03;;0;0;195;45,49;85816,1;35,96;;0;55,3;100;3,43;6464;3,49;;0;0;194,9;64,58;121835,7;52,93
0;-56,3;100;3,88;7313,2;4,83;;0;-56,3;100;3,23;6090,9;3,32;;0;-56,2;100;3,93;7415,6;4,91;;0;0;193,7;45,93;86654,1;36,22;;0;56,5;100;3,17;5983,4;3,29;;0;0;193,7;64,09;120906,2;53,07
0;-57,5;100;3,72;7025,5;4,65;;0;-57,5;100;2,97;5610,8;3,11;;0;-57,4;100;3,8;7164,8;4,73;;0;0;192,5;46,21;87172,4;36,56;;0;57,6;100;2,97;5611,3;3,13;;0;0;192,5;64,35;121401;53,38
0;-58,7;100;3,59;6764,2;4,47;;0;-58,7;100;2,86;5390,5;2,99;;0;-58,6;100;3,55;6692,2;4,44;;0;0;191,3;46,56;87843,4;36,83;;0;58,9;100;2,81;5309,2;2,98;;0;0;191,3;65,09;122787,6;53,73
0;-60;100;3,41;6429,9;4,26;;0;-60;100;2,65;4992;2,78;;0;-60;100;3,43;6477,9;4,28;;0;0;190,2;46,76;88211,4;37,05;;0;60;100;2,62;4941;2,74;;0;0;190,1;64,82;122280,9;53,92
;;;;;;;;;;;;;;;;;;;;;0;0;188,9;47,28;89203,5;37,33;;;;;;;;;0;0;188,9;65,82;124170,6;54,19
;;;;;;;;;;;;;;;;;;;;;0;0;187,7;47,49;89598,7;37,54;;;;;;;;;0;0;187,7;66,41;125287,7;54,48
;;;;;;;;;;;;;;;;;;;;;0;0;186,5;47,8;90167,9;37,78;;;;;;;;;0;0;186,5;67,49;127328,4;54,74
;;;;;;;;;;;;;;;;;;;;;0;0;185,3;48,26;91038,7;38,09;;;;;;;;;0;0;185,3;67,98;128247,1;54,96
;;;;;;;;;;;;;;;;;;;;;0;0;184,1;48,55;91591;38,34;;;;;;;;;0;0;184,1;68,29;128837,1;55,17
;;;;;;;;;;;;;;;;;;;;;0;0;182,9;48,83;92118;38,63;;;;;;;;;0;0;182,9;68,39;129016,3;55,68
;;;;;;;;;;;;;;;;;;;;;0;0;181,7;49,23;92866,8;38,92;;;;;;;;;0;0;181,6;67,43;127200,7;55,85
;;;;;;;;;;;;;;;;;;;;;0;0;180,5;49,58;93525,6;39,2;;;;;;;;;0;0;180,4;67,26;126891,8;55,99
;;;;;;;;;;;;;;;;;;;;;0;0;179,3;49,97;94277,7;39,52;;;;;;;;;0;0;179,2;67,23;126827,9;56,36
;;;;;;;;;;;;;;;;;;;;;0;0;178,1;50,3;94888,3;39,72;;;;;;;;;0;0;178;68,3;128847,3;56,49
;;;;;;;;;;;;;;;;;;;;;0;0;176,9;50,83;95887,7;40,08;;;;;;;;;0;0;176,8;69,27;130687,3;56,97
;;;;;;;;;;;;;;;;;;;;;0;0;175,6;51,08;96370,2;40,46;;;;;;;;;0;0;175,6;69,8;131675,3;57,15
;;;;;;;;;;;;;;;;;;;;;0;0;174,4;51,46;97081,1;40,76;;;;;;;;;0;0;174,4;70,71;133390,8;57,61
;;;;;;;;;;;;;;;;;;;;;0;0;173,3;51,79;97703,9;40,93;;;;;;;;;0;0;173,2;72,19;136187;58,11
;;;;;;;;;;;;;;;;;;;;;0;0;172;51,99;98086,8;41,19;;;;;;;;;0;0;172;72,76;137261,5;58,13
;;;;;;;;;;;;;;;;;;;;;0;0;170,8;52,63;99294,1;41,61;;;;;;;;;0;0;170,8;72,23;136256,9;58,32
;;;;;;;;;;;;;;;;;;;;;0;0;169,6;52,99;99975,1;42;;;;;;;;;0;0;169,6;71,05;134039;58,45
;;;;;;;;;;;;;;;;;;;;;0;0;168,4;53,27;100497,4;42,12;;;;;;;;;0;0;168,4;71,04;134025,7;58,9
;;;;;;;;;;;;;;;;;;;;;0;0;167,2;53,72;101344,1;42,34;;;;;;;;;0;0;167,1;71,34;134575,7;59,46
;;;;;;;;;;;;;;;;;;;;;0;0;166;53,97;101824,6;42,71;;;;;;;;;0;0;165,9;72,54;136844,2;59,93
;;;;;;;;;;;;;;;;;;;;;0;0;164,8;54,38;102593,1;43,04;;;;;;;;;0;0;164,8;72,65;137054,5;59,96
;;;;;;;;;;;;;;;;;;;;;0;0;163,6;54,87;103504,6;43,29;;;;;;;;;0;0;163,5;73,77;139172,5;60,6
;;;;;;;;;;;;;;;;;;;;;0;0;162,4;55,23;104192,5;43,61;;;;;;;;;0;0;162,3;74,88;141256,4;60,86
;;;;;;;;;;;;;;;;;;;;;0;0;161,2;55,5;104706,6;43,95;;;;;;;;;0;0;161,1;75,99;143354,5;61,11
;;;;;;;;;;;;;;;;;;;;;0;0;160;56,14;105901,6;44,37;;;;;;;;;0;0;159,9;76,2;143753,5;61,37
;;;;;;;;;;;;;;;;;;;;;0;0;158,8;56,45;106486,5;44,61;;;;;;;;;0;0;158,7;77,03;145325,1;61,61
;;;;;;;;;;;;;;;;;;;;;0;0;157,5;56,82;107184,5;44,84;;;;;;;;;0;0;157,5;76,96;145186,7;61,8
;;;;;;;;;;;;;;;;;;;;;0;0;156,3;57,42;108319;45,32;;;;;;;;;0;0;156,3;76,07;143511;62,33
;;;;;;;;;;;;;;;;;;;;;0;0;155,1;57,67;108789;45,59;;;;;;;;;0;0;155,1;75,3;142060,4;62,6
;;;;;;;;;;;;;;;;;;;;;0;0;153,9;58,19;109785,5;45,92;;;;;;;;;0;0;153,9;75,52;142466,8;62,78
;;;;;;;;;;;;;;;;;;;;;0;0;152,7;58,37;110108,8;46,17;;;;;;;;;0;0;152,7;76,52;144359;63,44
;;;;;;;;;;;;;;;;;;;;;0;0;151,5;58,97;111246,9;46,56;;;;;;;;;0;0;151,5;77,48;146162,3;63,5
;;;;;;;;;;;;;;;;;;;;;0;0;150,3;59,44;112132,3;46,87;;;;;;;;;0;0;150,3;77,48;146162,1;63,77
;;;;;;;;;;;;;;;;;;;;;0;0;149,1;59,66;112558,9;47,16;;;;;;;;;0;0;149;78,77;148603,4;64,16
;;;;;;;;;;;;;;;;;;;;;0;0;147,9;60,26;113687,8;47,55;;;;;;;;;0;0;147,9;79,65;150259,2;64,64
;;;;;;;;;;;;;;;;;;;;;0;0;146,7;60,78;114654,3;48,1;;;;;;;;;0;0;146,7;80,39;151660,5;64,81
;;;;;;;;;;;;;;;;;;;;;0;0;145,4;61,17;115391,2;48,36;;;;;;;;;0;0;145,4;79,84;150613,3;65,39
;;;;;;;;;;;;;;;;;;;;;0;0;144,2;61,64;116276,4;48,68;;;;;;;;;0;0;144,3;79,24;149495,3;65,67
;;;;;;;;;;;;;;;;;;;;;0;0;143;61,96;116887,3;48,95;;;;;;;;;0;0;143;79,46;149908,4;65,79
;;;;;;;;;;;;;;;;;;;;;0;0;141,8;62,51;117932,3;49,48;;;;;;;;;0;0;141,8;79,28;149555,5;66,43
;;;;;;;;;;;;;;;;;;;;;0;0;140,6;62,84;118549,7;49,71;;;;;;;;;0;0;140,6;79,77;150488,5;66,66
;;;;;;;;;;;;;;;;;;;;;0;0;139,4;63,2;119219,7;49,98;;;;;;;;;0;0;139,4;80,8;152436,3;66,84
;;;;;;;;;;;;;;;;;;;;;0;0;138,2;63,76;120280;50,39;;;;;;;;;0;0;138,2;82,76;156134,8;67,26
;;;;;;;;;;;;;;;;;;;;;0;0;137;64,19;121094,9;50,77;;;;;;;;;0;0;137;83,42;157373,7;67,63
;;;;;;;;;;;;;;;;;;;;;0;0;135,8;64,68;122011,4;51,2;;;;;;;;;0;0;135,7;84,31;159043,4;68,03
;;;;;;;;;;;;;;;;;;;;;0;0;134,6;65,15;122897,5;51,69;;;;;;;;;0;0;134,5;85,33;160981,4;68,47
;;;;;;;;;;;;;;;;;;;;;0;0;133,4;65,89;124297,2;52,11;;;;;;;;;0;0;133,3;85,05;160450,7;68,71
;;;;;;;;;;;;;;;;;;;;;0;0;132,2;66,32;125109,2;52,5;;;;;;;;;0;0;132,2;84,51;159423,8;69,12
;;;;;;;;;;;;;;;;;;;;;0;0;131;66,67;125779;52,7;;;;;;;;;0;0;130,9;83,6;157714,3;69,49
;;;;;;;;;;;;;;;;;;;;;0;0;129,8;67,14;126657;53,06;;;;;;;;;0;0;129,7;84,11;158665,9;69,88
;;;;;;;;;;;;;;;;;;;;;0;0;128,6;67,7;127726,1;53,42;;;;;;;;;0;0;128,5;84,98;160314,4;70,25
;;;;;;;;;;;;;;;;;;;;;0;0;127,4;68,14;128551,3;53,89;;;;;;;;;0;0;127,3;85,81;161886,1;70,58
;;;;;;;;;;;;;;;;;;;;;0;0;126,2;68,66;129531,5;54,22;;;;;;;;;0;0;126,1;85,75;161762,3;71,02
;;;;;;;;;;;;;;;;;;;;;0;0;124,9;69,12;130395;54,67;;;;;;;;;0;0;124,9;86,92;163972,6;71,34
;;;;;;;;;;;;;;;;;;;;;0;0;123,7;69,64;131382,1;55,04;;;;;;;;;0;0;123,7;88,62;167175,1;71,85
;;;;;;;;;;;;;;;;;;;;;0;0;122,5;70,14;132311,6;55,47;;;;;;;;;0;0;122,5;89,76;169334,3;71,97
;;;;;;;;;;;;;;;;;;;;;0;0;121,3;70,56;133108;55,92;;;;;;;;;0;0;121,3;89,07;168029,9;72,34
;;;;;;;;;;;;;;;;;;;;;0;0;120,1;71,17;134254;56,17;;;;;;;;;0;0;120,1;87,92;165862,8;72,82
;;;;;;;;;;;;;;;;;;;;;0;0;118,9;71,63;135136,2;56,64;;;;;;;;;0;0;118,8;87,91;165840,5;73,15
;;;;;;;;;;;;;;;;;;;;;0;0;117,7;72,23;136258,7;57,02;;;;;;;;;0;0;117,6;88,47;166905,6;73,37
;;;;;;;;;;;;;;;;;;;;;0;0;116,5;72,65;137057,6;57,51;;;;;;;;;0;0;116,4;89,21;168300,2;73,97
;;;;;;;;;;;;;;;;;;;;;0;0;115,3;73,2;138089;57,84;;;;;;;;;0;0;115,2;90,15;170072,1;74,41
;;;;;;;;;;;;;;;;;;;;;0;0;114,1;73,56;138774,9;58,18;;;;;;;;;0;0;114;91,69;172977;74,56
;;;;;;;;;;;;;;;;;;;;;0;0;112,9;74,11;139804,8;58,5;;;;;;;;;0;0;112,8;92,85;175158,4;75,08
;;;;;;;;;;;;;;;;;;;;;0;0;111,7;74,88;141266,6;59,18;;;;;;;;;0;0;111,6;93,19;175799,3;75,25
;;;;;;;;;;;;;;;;;;;;;0;0;110,5;75,33;142119,5;59,49;;;;;;;;;0;0;110,4;94,33;177963,1;75,73
;;;;;;;;;;;;;;;;;;;;;0;0;109,3;76,06;143489,8;60,07;;;;;;;;;0;0;109,2;95,47;180104,8;76,27
;;;;;;;;;;;;;;;;;;;;;0;0;108,1;76,4;144123,2;60,37;;;;;;;;;0;0;108;96,53;182098,1;76,57
;;;;;;;;;;;;;;;;;;;;;0;0;106,9;76,87;145021,2;60,84;;;;;;;;;0;0;106,8;95,2;179588,1;76,77
;;;;;;;;;;;;;;;;;;;;;0;0;105,6;77,57;146344,2;61,35;;;;;;;;;0;0;105,6;94,01;177348,2;77,3
;;;;;;;;;;;;;;;;;;;;;0;0;104,4;78,01;147166,7;61,57;;;;;;;;;0;0;104,4;93,91;177165,6;77,66
;;;;;;;;;;;;;;;;;;;;;0;0;103,2;78,8;148655,3;62,15;;;;;;;;;0;0;103,2;94,5;178278,6;77,94
;;;;;;;;;;;;;;;;;;;;;0;0;102;79,14;149290,2;62,63;;;;;;;;;0;0;102;94,48;178243,2;78,61
;;;;;;;;;;;;;;;;;;;;;0;0;100,8;79,72;150400,2;63,11;;;;;;;;;0;0;100,8;96,1;181299;79,12
;;;;;;;;;;;;;;;;;;;;;0;0;99,6;80,3;151486,7;63,51;;;;;;;;;0;0;99,6;96,68;182386,7;79,09
;;;;;;;;;;;;;;;;;;;;;0;0;98,4;80,9;152614,4;63,91;;;;;;;;;0;0;98,3;98,33;185493,9;79,62
;;;;;;;;;;;;;;;;;;;;;0;0;97,2;81,29;153360,1;64,26;;;;;;;;;0;0;97,1;99,02;186800;80,45
;;;;;;;;;;;;;;;;;;;;;0;0;96;82,12;154929,9;64,99;;;;;;;;;0;0;95,9;99,61;187907,8;80,76
;;;;;;;;;;;;;;;;;;;;;0;0;94,8;83,01;156608,6;65,5;;;;;;;;;0;0;94,7;100,82;190197;80,91
;;;;;;;;;;;;;;;;;;;;;0;0;93,6;83,39;157323,2;65,87;;;;;;;;;0;0;93,5;99,68;188047,8;81,33
;;;;;;;;;;;;;;;;;;;;;0;0;92,4;83,91;158306;66,4;;;;;;;;;0;0;92,3;98,64;186088,4;81,82
;;;;;;;;;;;;;;;;;;;;;0;0;91,2;84,58;159554,6;66,84;;;;;;;;;0;0;91,1;98,53;185885;82,3
;;;;;;;;;;;;;;;;;;;;;0;0;90;85,05;160449,2;67,21;;;;;;;;;0;0;89,9;99,58;187853,9;82,86
;;;;;;;;;;;;;;;;;;;;;0;0;88,7;85,67;161614,1;67,76;;;;;;;;;0;0;88,6;100,45;189502;83,06
;;;;;;;;;;;;;;;;;;;;;0;0;87,5;86,39;162983,4;68,29;;;;;;;;;0;0;87,4;101,09;190710,1;83,68
;;;;;;;;;;;;;;;;;;;;;0;0;86,3;86,91;163956,6;68,76;;;;;;;;;0;0;86,2;102,11;192641;84
;;;;;;;;;;;;;;;;;;;;;0;0;85,1;87,57;165205,5;69,12;;;;;;;;;0;0;85;103,77;195766,9;84,58
;;;;;;;;;;;;;;;;;;;;;0;0;83,9;88,07;166138,1;69,65;;;;;;;;;0;0;83,8;104,2;196571,7;84,8
;;;;;;;;;;;;;;;;;;;;;0;0;82,6;88,83;167573,9;70,08;;;;;;;;;0;0;82,6;103,44;195144,1;85,21
;;;;;;;;;;;;;;;;;;;;;0;0;81,4;89,49;168833,4;70,72;;;;;;;;;0;0;81,4;102,54;193449,4;85,39
;;;;;;;;;;;;;;;;;;;;;0;0;80,2;90,19;170138,1;71,24;;;;;;;;;0;0;80,1;103,53;195319,4;85,87
;;;;;;;;;;;;;;;;;;;;;0;0;79;90,56;170837,5;71,7;;;;;;;;;0;0;79;103,6;195442,1;86,57
;;;;;;;;;;;;;;;;;;;;;0;0;77,8;91,37;172365,4;72,2;;;;;;;;;0;0;77,7;104,11;196401,9;86,98
;;;;;;;;;;;;;;;;;;;;;0;0;76,6;91,8;173182;72,51;;;;;;;;;0;0;76,5;105,81;199609,5;87,54
;;;;;;;;;;;;;;;;;;;;;0;0;75,4;92,58;174644,7;73,28;;;;;;;;;0;0;75,3;106,84;201561,1;87,91
;;;;;;;;;;;;;;;;;;;;;0;0;74,1;93,23;175882,2;73,82;;;;;;;;;0;0;74,1;108,74;205139,8;88,35
;;;;;;;;;;;;;;;;;;;;;0;0;72,9;93,9;177136,7;74,11;;;;;;;;;0;0;72,9;108,36;204424;88,82
;;;;;;;;;;;;;;;;;;;;;0;0;71,8;94,5;178274,4;74,84;;;;;;;;;0;0;71,7;106,54;200983,7;89,06
;;;;;;;;;;;;;;;;;;;;;0;0;70,5;95,38;179939,1;75,5;;;;;;;;;0;0;70,5;106,63;201164,7;89,53
;;;;;;;;;;;;;;;;;;;;;0;0;69,3;96,06;181212,4;75,92;;;;;;;;;0;0;69,3;107,45;202707,5;89,81
;;;;;;;;;;;;;;;;;;;;;0;0;68,1;96,63;182291,5;76,3;;;;;;;;;0;0;68,1;108,05;203831,1;90,36
;;;;;;;;;;;;;;;;;;;;;0;0;66,9;97,15;183283,3;76,83;;;;;;;;;0;0;66,9;108,72;205096,9;90,78
;;;;;;;;;;;;;;;;;;;;;0;0;65,7;98;184884;77,46;;;;;;;;;0;0;65,7;111,13;209648,5;91,51
;;;;;;;;;;;;;;;;;;;;;0;0;64,4;98,8;186385,9;77,9;;;;;;;;;0;0;64,4;111,56;210451,2;91,53
;;;;;;;;;;;;;;;;;;;;;0;0;63,3;99,34;187413,4;78,5;;;;;;;;;0;0;63,2;110,79;209009,1;92,12
;;;;;;;;;;;;;;;;;;;;;0;0;62;100,24;189110;79,2;;;;;;;;;0;0;62;109,04;205706,2;92,81
;;;;;;;;;;;;;;;;;;;;;0;0;60,8;100,59;189769,6;79,58;;;;;;;;;0;0;60,8;110,77;208964;93,26
;;;;;;;;;;;;;;;;;;;;;0;0;59,6;101,35;191193,6;80,14;;;;;;;;;0;0;59,6;111,55;210441,4;93,54
;;;;;;;;;;;;;;;;;;;;;0;0;58,4;102,06;192545,6;80,6;;;;;;;;;0;0;58,4;112,64;212494,1;94,2
;;;;;;;;;;;;;;;;;;;;;0;0;57,2;102,85;194029,2;81,14;;;;;;;;;0;0;57,2;114,01;215077,6;94,45
;;;;;;;;;;;;;;;;;;;;;0;0;55,9;103,34;194946,6;81,59;;;;;;;;;0;0;56;116,31;219416,8;95,01
;;;;;;;;;;;;;;;;;;;;;0;0;54,8;104,15;196485,6;82,1;;;;;;;;;0;0;54,8;116,54;219854,6;95,29
;;;;;;;;;;;;;;;;;;;;;0;0;53,5;104,58;197301,2;82,66;;;;;;;;;0;0;53,5;114,53;216070,9;95,77
;;;;;;;;;;;;;;;;;;;;;0;0;52,3;105,52;199057,2;83,27;;;;;;;;;0;0;52,3;114,74;216452,2;96,06
;;;;;;;;;;;;;;;;;;;;;0;0;51,2;106,24;200432,2;83,95;;;;;;;;;0;0;51,2;114,99;216927,8;96,34
;;;;;;;;;;;;;;;;;;;;;0;0;49,9;106,86;201600,7;84,49;;;;;;;;;0;0;49,9;116;218842,7;96,96
;;;;;;;;;;;;;;;;;;;;;0;0;48,7;107,62;203025,8;85,23;;;;;;;;;0;0;48,7;116,3;219409;97,42
;;;;;;;;;;;;;;;;;;;;;0;0;47,5;108,65;204977,3;85,53;;;;;;;;;0;0;47,5;118,15;222893,7;97,76
;;;;;;;;;;;;;;;;;;;;;0;0;46,3;109,06;205751,6;86,3;;;;;;;;;0;0;46,3;119,81;226024,3;98,05
;;;;;;;;;;;;;;;;;;;;;0;0;45,1;109,88;207289,2;86,82;;;;;;;;;0;0;45,1;118,3;223175,7;98,02
;;;;;;;;;;;;;;;;;;;;;0;0;43,8;110,43;208321,8;87,38;;;;;;;;;0;0;43,8;117,02;220768,6;98,7
;;;;;;;;;;;;;;;;;;;;;0;0;42,6;111,32;210009,6;87,91;;;;;;;;;0;0;42,6;117,73;222105,6;98,8
;;;;;;;;;;;;;;;;;;;;;0;0;41,5;111,96;211214,5;88,49;;;;;;;;;0;0;41,4;118,44;223444,1;98,9
;;;;;;;;;;;;;;;;;;;;;0;0;40,2;112,64;212498,5;89;;;;;;;;;0;0;40,2;118,75;224023,3;98,89
;;;;;;;;;;;;;;;;;;;;;0;0;39;113,22;213596;89,64;;;;;;;;;0;0;39;119,97;226320;99,05
;;;;;;;;;;;;;;;;;;;;;0;0;37,8;113,91;214888,4;90,04;;;;;;;;;0;0;37,7;121,69;229563,6;99,29
;;;;;;;;;;;;;;;;;;;;;0;0;36,6;114,47;215949,1;90,62;;;;;;;;;0;0;36,6;120,83;227949,1;99,62
;;;;;;;;;;;;;;;;;;;;;0;0;35,4;115,56;218009,4;91,43;;;;;;;;;0;0;35,3;119,26;224978,4;99,96
;;;;;;;;;;;;;;;;;;;;;0;0;34,2;116,36;219509,1;91,88;;;;;;;;;0;0;34,1;118,46;223469,1;99,94
;;;;;;;;;;;;;;;;;;;;;0;0;33;117,11;220936,3;92,62;;;;;;;;;0;0;32,9;119,21;224889,6;99,83
;;;;;;;;;;;;;;;;;;;;;0;0;31,7;117,65;221941,1;92,87;;;;;;;;;0;0;31,7;119,23;224929;99,5
;;;;;;;;;;;;;;;;;;;;;0;0;30,6;118,38;223326,2;93,6;;;;;;;;;0;0;30,5;120,26;226870,6;99,6
;;;;;;;;;;;;;;;;;;;;;0;0;29,3;118,45;223451,3;93,98;;;;;;;;;0;0;29,3;120,13;226623,7;99,23
;;;;;;;;;;;;;;;;;;;;;0;0;28,1;119,53;225495,2;94,69;;;;;;;;;0;0;28,1;119,52;225482,3;99,28
;;;;;;;;;;;;;;;;;;;;;0;0;26,9;120,56;227440,6;95,43;;;;;;;;;0;0;26,9;117,71;222070,7;99,03
;;;;;;;;;;;;;;;;;;;;;0;0;25,7;121,35;228926,1;95,99;;;;;;;;;0;0;25,7;117,07;220852,9;98,58
;;;;;;;;;;;;;;;;;;;;;0;0;24,5;121,9;229958,4;96,41;;;;;;;;;0;0;24,5;115,21;217347,2;97,85
;;;;;;;;;;;;;;;;;;;;;0;0;23,3;122,75;231574,3;96,95;;;;;;;;;0;0;23,2;115,34;217599,2;96,86
;;;;;;;;;;;;;;;;;;;;;0;0;22,1;123,45;232895,6;97,56;;;;;;;;;0;0;22;115,35;217603,2;96,38
;;;;;;;;;;;;;;;;;;;;;0;0;20,9;123,92;233779,8;98,06;;;;;;;;;0;0;20,8;115,37;217653,2;95,3
;;;;;;;;;;;;;;;;;;;;;0;0;19,6;124,29;234477,1;98,47;;;;;;;;;0;0;19,6;113,01;213189,9;94,31
;;;;;;;;;;;;;;;;;;;;;0;0;18,4;124,95;235713,9;98,93;;;;;;;;;0;0;18,4;110,23;207942,7;92,75
;;;;;;;;;;;;;;;;;;;;;0;0;17,2;125,49;236738,8;99,43;;;;;;;;;0;0;17,2;108,14;203999,4;91,19
;;;;;;;;;;;;;;;;;;;;;0;0;16;125,78;237278,8;99,43;;;;;;;;;0;0;16;105,86;199711,3;89,53
;;;;;;;;;;;;;;;;;;;;;0;0;14,8;126,02;237737,6;99,71;;;;;;;;;0;0;14,8;103,26;194798,4;87,25
;;;;;;;;;;;;;;;;;;;;;0;0;13,6;126,78;239180,6;99,95;;;;;;;;;0;0;13,5;101,59;191656,1;84,99
;;;;;;;;;;;;;;;;;;;;;0;0;12,4;126,17;238014,8;99,65;;;;;;;;;0;0;12,3;99,19;187116,5;81,72
;;;;;;;;;;;;;;;;;;;;;0;0;11,2;125,83;237381,7;99,29;;;;;;;;;0;0;11,1;93,85;177040,3;78,48
;;;;;;;;;;;;;;;;;;;;;0;0;10;124,47;234820,7;98,32;;;;;;;;;0;0;9,9;88,45;166869,9;75,1
;;;;;;;;;;;;;;;;;;;;;0;0;8,7;122,45;230999,9;96,68;;;;;;;;;0;0;8,7;84,1;158656,3;71,09
;;;;;;;;;;;;;;;;;;;;;0;0;7,5;119,35;225151,1;94,22;;;;;;;;;0;0;7,5;78,99;149022,3;66,44
;;;;;;;;;;;;;;;;;;;;;0;0;6,3;115,21;217338,2;90,77;;;;;;;;;0;0;6,3;72,58;136931,4;60,78
;;;;;;;;;;;;;;;;;;;;;0;0;5,1;108,61;204902,7;85,73;;;;;;;;;0;0;5,1;64,7;122053,4;53,82
